 
# GREAT version 2.0.2	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
TreeFam	TF329516	Pleckstrin homology domain-containing family A member 1 2	160	4.549311e-2	1.000000e+0	1.000000e+0	2.147988e+1	4.655520e-2	1	2.238231e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	31	PLEKHA1
TreeFam	TF105320	arachidonate lipoxygenase	161	4.563225e-2	1.000000e+0	1.000000e+0	2.141284e+1	4.670095e-2	1	2.245238e-4	4.807692e-3	219	9.850503e-2	1.000000e+0	1.000000e+0	9.728070e+0	1.027953e-1	1	6	3.289474e-3	1.666667e-1	49	ALOXE3
TreeFam	TF331728	Myelin protein precursor	162	4.599898e-2	1.000000e+0	1.000000e+0	2.123809e+1	4.708521e-2	1	2.263712e-4	4.807692e-3	231	1.139552e-1	1.000000e+0	1.000000e+0	8.338346e+0	1.199279e-1	1	7	3.289474e-3	1.428571e-1	36	MPZL1
TreeFam	TF314417	Eukaryotic translation initiation factor 1b 1	163	4.609178e-2	1.000000e+0	1.000000e+0	2.119431e+1	4.718247e-2	1	2.268388e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	37	EIF1
TreeFam	TF352676	ACTN1-202/ACTN4/ACTN2	164	4.630670e-2	1.000000e+0	1.000000e+0	2.109360e+1	4.740774e-2	1	2.279219e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	43	ACTN4
TreeFam	TF351376	Protein fem-1 homolog	165	4.654500e-2	1.000000e+0	1.000000e+0	2.098302e+1	4.765759e-2	1	2.291230e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	33	FEM1B
TreeFam	TF351086	Tripartite motif-containing protein	166	4.674027e-2	1.000000e+0	1.000000e+0	2.089324e+1	4.786237e-2	1	2.301075e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	38	TRIM47
TreeFam	TF313988	SEC14-like protein	167	4.750440e-2	1.000000e+0	1.000000e+0	2.054903e+1	4.866410e-2	1	2.339620e-4	4.807692e-3	219	9.850503e-2	1.000000e+0	1.000000e+0	9.728070e+0	1.027953e-1	1	6	3.289474e-3	1.666667e-1	32	SEC14L1
TreeFam	TF314287	Protein MON2 homolog	168	4.771893e-2	1.000000e+0	1.000000e+0	2.045437e+1	4.888930e-2	1	2.350447e-4	4.807692e-3	13	1.713255e-2	1.000000e+0	1.000000e+0	5.836842e+1	1.713255e-2	1	1	3.289474e-3	1.000000e+0	32	MON2
TreeFam	TF300608	Protein arginine N-methyltransferase 1 8	169	4.869541e-2	1.000000e+0	1.000000e+0	2.003406e+1	4.991500e-2	1	2.399760e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	31	PRMT1
TreeFam	TF314782	Thioredoxin reductase	170	4.883859e-2	1.000000e+0	1.000000e+0	1.997385e+1	5.006547e-2	1	2.406994e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	34	TXNRD1
TreeFam	TF105007	DNA-damage-inducible transcript 4	171	4.925712e-2	1.000000e+0	1.000000e+0	1.979983e+1	5.050548e-2	1	2.428148e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	42	DDIT4
TreeFam	TF105545	protein phosphatase 1, regulatory (inhibitor) subunit 13 like	172	4.957229e-2	1.000000e+0	1.000000e+0	1.967073e+1	5.083696e-2	1	2.444085e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	39	PPP1R13L
TreeFam	TF350628	Forkhead box protein B1	173	4.979375e-2	1.000000e+0	1.000000e+0	1.958099e+1	5.106994e-2	1	2.455286e-4	4.807692e-3	13	1.713255e-2	1.000000e+0	1.000000e+0	5.836842e+1	1.713255e-2	1	1	3.289474e-3	1.000000e+0	30	FOXB1
TreeFam	TF314276	Enoyl-CoA hydratase domain-containing protein 2, mitochondrial precursor Methylglutaconyl-CoA hydratase,	174	4.986277e-2	1.000000e+0	1.000000e+0	1.955318e+1	5.114256e-2	1	2.458777e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	30	AUH
TreeFam	TF315807	SHC-transforming protein	175	5.022298e-2	1.000000e+0	1.000000e+0	1.940931e+1	5.152166e-2	1	2.477003e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	41	SHC1
TreeFam	TF328782	protein Enhancer of filamentation 1	176	5.073899e-2	1.000000e+0	1.000000e+0	1.920677e+1	5.206497e-2	1	2.503123e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	33	BCAR1
TreeFam	TF332320	Pleckstrin homology-like domain family A member	177	5.160924e-2	1.000000e+0	1.000000e+0	1.887436e+1	5.298192e-2	1	2.547207e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	30	PHLDA1
TreeFam	TF314963	L-lactate dehydrogenase chain	178	5.169254e-2	1.000000e+0	1.000000e+0	1.884313e+1	5.306973e-2	1	2.551429e-4	4.807692e-3	219	9.850503e-2	1.000000e+0	1.000000e+0	9.728070e+0	1.027953e-1	1	6	3.289474e-3	1.666667e-1	32	LDHA
TreeFam	TF314700	Protein phosphatase	179	5.194246e-2	1.000000e+0	1.000000e+0	1.875003e+1	5.333324e-2	1	2.564098e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	32	PPM1H
TreeFam	TF320229	Insulin-like growth factor 2 mRNA-binding protein	180	5.203248e-2	1.000000e+0	1.000000e+0	1.871672e+1	5.342818e-2	1	2.568662e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	37	IGF2BP1
TreeFam	TF105566	Transcription factor E2F 1-6	181	5.239932e-2	1.000000e+0	1.000000e+0	1.858214e+1	5.381512e-2	1	2.587265e-4	4.807692e-3	219	9.850503e-2	1.000000e+0	1.000000e+0	9.728070e+0	1.027953e-1	1	6	3.289474e-3	1.666667e-1	34	E2F2
TreeFam	TF331824	Zinc finger and BTB domain-containing protein	182	5.282655e-2	1.000000e+0	1.000000e+0	1.842776e+1	5.426596e-2	1	2.608941e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	33	ZBTB7B
TreeFam	TF352091	PSCD4/PSCD1-002/PSCD3-001/PSCD2-001	183	5.341714e-2	1.000000e+0	1.000000e+0	1.821841e+1	5.488952e-2	1	2.638919e-4	4.807692e-3	207	8.278639e-2	1.000000e+0	1.000000e+0	1.167368e+1	8.566276e-2	1	5	3.289474e-3	2.000000e-1	31	NDUFS8
TreeFam	TF105418	dual adaptor of phosphotyrosine and 3-phosphoinositides	184	5.419733e-2	1.000000e+0	1.000000e+0	1.794885e+1	5.571386e-2	1	2.678551e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	31	NDUFS8
TreeFam	TF314303	Abl interactor	185	5.464843e-2	1.000000e+0	1.000000e+0	1.779651e+1	5.619080e-2	1	2.701481e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	37	ABI3
TreeFam	TF323592	Probable UPF0334 kinase-like protein C1orf57	186	5.473284e-2	1.000000e+0	1.000000e+0	1.776828e+1	5.628007e-2	1	2.705773e-4	4.807692e-3	13	1.713255e-2	1.000000e+0	1.000000e+0	5.836842e+1	1.713255e-2	1	1	3.289474e-3	1.000000e+0	32	NTPCR
TreeFam	TF327695	GRAM domain-containing protein	187	5.521873e-2	1.000000e+0	1.000000e+0	1.760747e+1	5.679408e-2	1	2.730485e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	31	GRAMD1A
TreeFam	TF314694	Uridine 5-monophosphate synthase [Includes: Orotate phosphoribosyltransferase ; Orotidine 5- phosphate decarboxylase ]	188	5.585740e-2	1.000000e+0	1.000000e+0	1.740034e+1	5.747013e-2	1	2.762987e-4	4.807692e-3	13	1.713255e-2	1.000000e+0	1.000000e+0	5.836842e+1	1.713255e-2	1	1	3.289474e-3	1.000000e+0	33	UMPS
TreeFam	TF315506	factor	189	5.609628e-2	1.000000e+0	1.000000e+0	1.732409e+1	5.772310e-2	1	2.775149e-4	4.807692e-3	219	9.850503e-2	1.000000e+0	1.000000e+0	9.728070e+0	1.027953e-1	1	6	3.289474e-3	1.666667e-1	31	KLF10
TreeFam	TF333149	Transforming acidic coiled-coil-containing protein	190	5.638992e-2	1.000000e+0	1.000000e+0	1.723123e+1	5.803415e-2	1	2.790103e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	31	TACC2
TreeFam	TF328565	Pleckstrin homology domain-containing family G member	191	5.640714e-2	1.000000e+0	1.000000e+0	1.722582e+1	5.805240e-2	1	2.790981e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	31	PLEKHG2
TreeFam	TF313763	STX1B/STX1A/STX4/STX19/STX3/STX2/STX11	192	5.824922e-2	1.000000e+0	1.000000e+0	1.666501e+1	6.000595e-2	1	2.884901e-4	4.807692e-3	231	1.139552e-1	1.000000e+0	1.000000e+0	8.338346e+0	1.199279e-1	1	7	3.289474e-3	1.428571e-1	30	STX1A
TreeFam	TF330859	Class B basic helix-loop-helix protein 3 2	193	6.016256e-2	1.000000e+0	1.000000e+0	1.611887e+1	6.203910e-2	1	2.982649e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	38	BHLHE40
TreeFam	TF351555	fis, clone	194	6.087466e-2	1.000000e+0	1.000000e+0	1.592437e+1	6.279685e-2	1	3.019079e-4	4.807692e-3	241	1.291414e-1	1.000000e+0	1.000000e+0	7.296053e+0	1.370604e-1	1	8	3.289474e-3	1.250000e-1	32	TNFRSF1A
TreeFam	TF317854	Keratin, type II cytoskeletal	195	6.109460e-2	1.000000e+0	1.000000e+0	1.586521e+1	6.303099e-2	1	3.030336e-4	4.807692e-3	271	3.621333e-1	1.000000e+0	1.000000e+0	2.244939e+0	4.454463e-1	1	26	3.289474e-3	3.846154e-2	31	KRT81
TreeFam	TF300760	decarboxylase	196	6.194155e-2	1.000000e+0	1.000000e+0	1.564133e+1	6.393319e-2	1	3.073711e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	31	AZIN1
TreeFam	TF101011	Cyclin L	197	6.239115e-2	1.000000e+0	1.000000e+0	1.552495e+1	6.441245e-2	1	3.096752e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	30	MRPL48
TreeFam	TF336833	Olfactory receptor	198	6.279680e-2	1.000000e+0	1.000000e+0	1.542138e+1	6.484505e-2	1	3.117550e-4	4.807692e-3	262	2.546571e-1	1.000000e+0	1.000000e+0	3.433437e+0	2.912534e-1	1	17	3.289474e-3	5.882353e-2	32	OR6S1
TreeFam	TF351373	Transcription factor	199	6.892304e-2	1.000000e+0	1.000000e+0	1.400539e+1	7.140108e-2	1	3.432744e-4	4.807692e-3	231	1.139552e-1	1.000000e+0	1.000000e+0	8.338346e+0	1.199279e-1	1	7	3.289474e-3	1.428571e-1	33	HES7
TreeFam	TF315519	Serine/threonine-protein kinase	200	7.140806e-2	1.000000e+0	1.000000e+0	1.350025e+1	7.407269e-2	1	3.561187e-4	4.807692e-3	207	8.278639e-2	1.000000e+0	1.000000e+0	1.167368e+1	8.566276e-2	1	5	3.289474e-3	2.000000e-1	30	WNK1
TreeFam	TF332149	Low-density lipoprotein receptor-related protein precursor	201	7.184681e-2	1.000000e+0	1.000000e+0	1.341469e+1	7.454512e-2	1	3.583900e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	33	LRP3
TreeFam	TF313468	VIL1-201/AVIL/CAPG/VILL/SCIN/FLII/GSN	202	7.230087e-2	1.000000e+0	1.000000e+0	1.332724e+1	7.503428e-2	1	3.607417e-4	4.807692e-3	231	1.139552e-1	1.000000e+0	1.000000e+0	8.338346e+0	1.199279e-1	1	7	3.289474e-3	1.428571e-1	33	CAPG
TreeFam	TF317075	protein 1 Interferon regulatory factor 2-binding	203	7.232873e-2	1.000000e+0	1.000000e+0	1.332191e+1	7.506430e-2	1	3.608860e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	33	IRF2BPL
TreeFam	TF351629	Tyrosine-protein kinase ZAP-70 SYK	204	7.275161e-2	1.000000e+0	1.000000e+0	1.324151e+1	7.552008e-2	1	3.630773e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	30	SYK
TreeFam	TF331496	Zinc finger protein 507	205	7.326211e-2	1.000000e+0	1.000000e+0	1.314569e+1	7.607059e-2	1	3.657240e-4	4.807692e-3	13	1.713255e-2	1.000000e+0	1.000000e+0	5.836842e+1	1.713255e-2	1	1	3.289474e-3	1.000000e+0	34	ZNF507
TreeFam	TF324206	Polycomb group RING finger protein	206	7.381119e-2	1.000000e+0	1.000000e+0	1.304410e+1	7.666303e-2	1	3.685723e-4	4.807692e-3	219	9.850503e-2	1.000000e+0	1.000000e+0	9.728070e+0	1.027953e-1	1	6	3.289474e-3	1.666667e-1	38	PCGF2
TreeFam	TF313698	Sorting	207	7.675970e-2	1.000000e+0	1.000000e+0	1.252342e+1	7.985040e-2	1	3.838962e-4	4.807692e-3	207	8.278639e-2	1.000000e+0	1.000000e+0	1.167368e+1	8.566276e-2	1	5	3.289474e-3	2.000000e-1	30	SNX5
TreeFam	TF315716	Photoreceptor-specific nuclear receptor Nuclear subfamily 2 group E member 1	208	8.030489e-2	1.000000e+0	1.000000e+0	1.194797e+1	8.369623e-2	1	4.023857e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	30	NR2E3
TreeFam	TF101004	Cyclin D	209	8.214720e-2	1.000000e+0	1.000000e+0	1.166853e+1	8.570059e-2	1	4.120221e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	32	CCND1
TreeFam	TF300212	Histone H2B type	210	8.325563e-2	1.000000e+0	1.000000e+0	1.150636e+1	8.690846e-2	1	4.178291e-4	4.807692e-3	267	2.923510e-1	1.000000e+0	1.000000e+0	2.918421e+0	3.426510e-1	1	20	3.289474e-3	5.000000e-2	39	HIST2H2BE
TreeFam	TF105431	reticulon	211	8.506345e-2	1.000000e+0	1.000000e+0	1.125093e+1	8.888156e-2	1	4.273152e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	51	RTN4
TreeFam	TF351342	protein Heterogeneous nuclear ribonucleoprotein	212	9.205415e-2	1.000000e+0	1.000000e+0	1.035753e+1	9.654813e-2	1	4.641737e-4	4.807692e-3	207	8.278639e-2	1.000000e+0	1.000000e+0	1.167368e+1	8.566276e-2	1	5	3.289474e-3	2.000000e-1	38	HNRNPA1
TreeFam	TF313199	Ras-related protein	213	9.287509e-2	1.000000e+0	1.000000e+0	1.026143e+1	9.745228e-2	1	4.685206e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	30	RAB3C
TreeFam	TF315826	Protein-cysteine N-palmitoyltransferase HHAT HHAT-like protein	214	9.301217e-2	1.000000e+0	1.000000e+0	1.024555e+1	9.760334e-2	1	4.692468e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	31	HHAT
TreeFam	TF316874	protein precursor	215	9.332267e-2	1.000000e+0	1.000000e+0	1.020975e+1	9.794558e-2	1	4.708922e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	30	THSD4
TreeFam	TF300912	Calmodulin	216	9.373536e-2	1.000000e+0	1.000000e+0	1.016254e+1	9.840064e-2	1	4.730800e-4	4.807692e-3	219	9.850503e-2	1.000000e+0	1.000000e+0	9.728070e+0	1.027953e-1	1	6	3.289474e-3	1.666667e-1	32	CALM2
TreeFam	TF332727	Protein	217	9.378196e-2	1.000000e+0	1.000000e+0	1.015723e+1	9.845203e-2	1	4.733271e-4	4.807692e-3	263	2.674390e-1	1.000000e+0	1.000000e+0	3.242690e+0	3.083859e-1	1	18	3.289474e-3	5.555556e-2	30	S100A11
TreeFam	TF105426	sphingosine kinase type 1-interacting protein	218	9.460213e-2	1.000000e+0	1.000000e+0	1.006471e+1	9.935706e-2	1	4.776782e-4	4.807692e-3	13	1.713255e-2	1.000000e+0	1.000000e+0	5.836842e+1	1.713255e-2	1	1	3.289474e-3	1.000000e+0	40	SPHKAP
TreeFam	TF332742	Keratin, type I cytoskeletal	219	9.472479e-2	1.000000e+0	1.000000e+0	1.005101e+1	9.949248e-2	1	4.783292e-4	4.807692e-3	218	8.778604e-2	1.000000e+0	1.000000e+0	4.025408e+0	4.968440e-1	2	29	6.578947e-3	6.896552e-2	30	KRT15,KRT9
TreeFam	TF313570	Pecanex-like protein	220	9.480847e-2	1.000000e+0	1.000000e+0	1.004169e+1	9.958488e-2	1	4.787734e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	32	PCNXL2
TreeFam	TF326036	GA-binding protein subunit	221	9.635435e-2	1.000000e+0	1.000000e+0	9.872321e+0	1.012933e-1	1	4.869871e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	32	GABPB1
TreeFam	TF318971	Zinc finger protein	222	9.761958e-2	1.000000e+0	1.000000e+0	9.737692e+0	1.026937e-1	1	4.937199e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	33	DPF1
TreeFam	TF333100	Zinc finger and BTB domain-containing protein	223	1.026611e-1	1.000000e+0	1.000000e+0	9.234171e+0	1.082934e-1	1	5.206415e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	37	ZBTB4
TreeFam	TF314113	LIM and protein	224	1.039251e-1	1.000000e+0	1.000000e+0	9.115580e+0	1.097023e-1	1	5.274148e-4	4.807692e-3	245	1.440681e-1	1.000000e+0	1.000000e+0	6.485380e+0	1.541930e-1	1	9	3.289474e-3	1.111111e-1	38	LPXN
TreeFam	TF331274	Ankyrin repeat domain-containing protein	225	1.056844e-1	1.000000e+0	1.000000e+0	8.955235e+0	1.116665e-1	1	5.368583e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	40	UACA
TreeFam	TF313714	Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A B (	226	1.058087e-1	1.000000e+0	1.000000e+0	8.944103e+0	1.118055e-1	1	5.375265e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	32	MGAT5B
TreeFam	TF315281	Ubiquitin carboxyl-terminal hydrolase 17-like protein	227	1.063985e-1	1.000000e+0	1.000000e+0	8.891657e+0	1.124650e-1	1	5.406970e-4	4.807692e-3	255	2.149624e-1	1.000000e+0	1.000000e+0	4.169173e+0	2.398557e-1	1	14	3.289474e-3	7.142857e-2	55	USP3
TreeFam	TF313376	Protein dpy-19 homolog	228	1.064993e-1	1.000000e+0	1.000000e+0	8.882752e+0	1.125777e-1	1	5.412391e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	34	DPY19L3
TreeFam	TF313461	Chromodomain-helicase-DNA-binding protein 1 2	229	1.077820e-1	1.000000e+0	1.000000e+0	8.770892e+0	1.140135e-1	1	5.481418e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	34	CHD2
TreeFam	TF318514	factor precursor	230	1.104528e-1	1.000000e+0	1.000000e+0	8.546291e+0	1.170098e-1	1	5.625472e-4	4.807692e-3	207	8.278639e-2	1.000000e+0	1.000000e+0	1.167368e+1	8.566276e-2	1	5	3.289474e-3	2.000000e-1	30	TGFB1
TreeFam	TF312903	Laminin subunit precursor	231	1.166339e-1	1.000000e+0	1.000000e+0	8.065908e+0	1.239786e-1	1	5.960510e-4	4.807692e-3	245	1.440681e-1	1.000000e+0	1.000000e+0	6.485380e+0	1.541930e-1	1	9	3.289474e-3	1.111111e-1	30	NTN4
TreeFam	TF350411	protein Tripartite motif-containing	232	1.220410e-1	1.000000e+0	1.000000e+0	7.685531e+0	1.301146e-1	1	6.255511e-4	4.807692e-3	268	3.044885e-1	1.000000e+0	1.000000e+0	2.779449e+0	3.597836e-1	1	21	3.289474e-3	4.761905e-2	30	TRIM41
TreeFam	TF326681	Transcription factor	233	1.238330e-1	1.000000e+0	1.000000e+0	7.566783e+0	1.321566e-1	1	6.353681e-4	4.807692e-3	207	8.278639e-2	1.000000e+0	1.000000e+0	1.167368e+1	8.566276e-2	1	5	3.289474e-3	2.000000e-1	42	NFE2L1
TreeFam	TF350019	Zinc finger matrin-type protein	234	1.246106e-1	1.000000e+0	1.000000e+0	7.516319e+0	1.330439e-1	1	6.396339e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	32	ZMAT4
TreeFam	TF300455	dehydrogenase Aldehyde	235	1.262507e-1	1.000000e+0	1.000000e+0	7.411908e+0	1.349180e-1	1	6.486444e-4	4.807692e-3	207	8.278639e-2	1.000000e+0	1.000000e+0	1.167368e+1	8.566276e-2	1	5	3.289474e-3	2.000000e-1	30	ALDH1A3
TreeFam	TF105425	ENSG00000174132 family	236	1.269671e-1	1.000000e+0	1.000000e+0	7.367145e+0	1.357378e-1	1	6.525855e-4	4.807692e-3	89	3.397253e-2	1.000000e+0	1.000000e+0	2.918421e+1	3.426510e-2	1	2	3.289474e-3	5.000000e-1	34	FAM174B
TreeFam	TF315206	Excitatory amino acid transporter	237	1.343748e-1	1.000000e+0	1.000000e+0	6.932256e+0	1.442532e-1	1	6.935249e-4	4.807692e-3	231	1.139552e-1	1.000000e+0	1.000000e+0	8.338346e+0	1.199279e-1	1	7	3.289474e-3	1.428571e-1	38	SLC1A5
TreeFam	TF330855	Macrophage receptor	238	1.356592e-1	1.000000e+0	1.000000e+0	6.861672e+0	1.457371e-1	1	7.006590e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	30	SCARA5
TreeFam	TF351003	Krueppel-like factor	239	1.371628e-1	1.000000e+0	1.000000e+0	6.780720e+0	1.474770e-1	1	7.090239e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	45	KLF9
TreeFam	TF315600	SYT13/SYT10/SYT4/AP003108_F6/SYT9/SYT3-202/SYT8-004/SYT5/SYT2-001/SYT11/SYT6-004/RIMS3/RIMS4/SYT15/AC004082/SYT1/SYT12/SYT7-201/AC004985_F5	240	1.389928e-1	1.000000e+0	1.000000e+0	3.069210e+0	6.516335e-1	2	3.132854e-3	9.615385e-3	265	2.800024e-1	1.000000e+0	1.000000e+0	3.072022e+0	3.255185e-1	1	19	3.289474e-3	5.263158e-2	37,51	SYT15
TreeFam	TF314097	Ras-related protein	241	1.399309e-1	1.000000e+0	1.000000e+0	6.636233e+0	1.506879e-1	1	7.244610e-4	4.807692e-3	219	9.850503e-2	1.000000e+0	1.000000e+0	9.728070e+0	1.027953e-1	1	6	3.289474e-3	1.666667e-1	32	RAB10
TreeFam	TF320310	protein	242	1.411570e-1	1.000000e+0	1.000000e+0	6.574036e+0	1.521136e-1	1	7.313151e-4	4.807692e-3	231	1.139552e-1	1.000000e+0	1.000000e+0	8.338346e+0	1.199279e-1	1	7	3.289474e-3	1.428571e-1	37	FBLIM1
TreeFam	TF325887	guanine nucleotide exchange factor	243	1.445915e-1	1.000000e+0	1.000000e+0	6.405430e+0	1.561176e-1	1	7.505652e-4	4.807692e-3	181	6.679459e-2	1.000000e+0	1.000000e+0	1.459211e+1	6.853021e-2	1	4	3.289474e-3	2.500000e-1	38	AKAP13
TreeFam	TF334888	C-C motif chemokine precursor	244	1.475816e-1	1.000000e+0	1.000000e+0	6.265014e+0	1.596166e-1	1	7.673873e-4	4.807692e-3	271	3.621333e-1	1.000000e+0	1.000000e+0	2.244939e+0	4.454463e-1	1	26	3.289474e-3	3.846154e-2	40	CCL20
TreeFam	TF105464	ADP-ribosylation factor-like 4/7	245	1.479665e-1	1.000000e+0	1.000000e+0	6.247351e+0	1.600678e-1	1	7.695569e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	30	ARL4A
TreeFam	TF332506	Hyaluronan synthase	246	1.482366e-1	1.000000e+0	1.000000e+0	6.235011e+0	1.603846e-1	1	7.710800e-4	4.807692e-3	142	5.052491e-2	1.000000e+0	1.000000e+0	1.945614e+1	5.139766e-2	1	3	3.289474e-3	3.333333e-1	30	HAS2
